edge_id,source_surface,source_entity,source_locale,source_canonical,relation_type,target_surface,target_entity,target_locale,target_canonical,anchor_intent,visible_label,display_region,position,primary_supporting_relationship,source_authority,target_authority,source_publication_state,target_publication_state,indexability_requirement,locale_requirement,review_state,version,analytics_event,evidence,blocker,proposed_active_state,publication_allowed,g03_canonical_review,g03_relation_review,g03_locale_review,g03_identity_review,g03_label_review,g03_owner_alignment,g03_eligibility_review,g03_reviewed_at
46ed15d498bf4853dc952711,homepage,/,none,https://fermatmind.com/,take_assessment,assessment_landing,/zh/tests/mbti-personality-test-16-personality-types,zh,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,observed_contextual,MBTI 性格测试★★★★★想了解自己的性格吗？看看你的偏好、沟通方式和决策风格。 开始 MBTI 免费测试。93-144 题约 12-20 分钟,inline contextual,11,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
41e53aadeba873e34372f820,homepage,/,none,https://fermatmind.com/,take_assessment,assessment_landing,/zh/tests/big-five-personality-test-ocean-model,zh,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,observed_contextual,大五人格测试★★★★★想知道你的稳定特质吗？从五个维度了解你平时如何行动和反应。 开始大五人格免费测试。60-120 题约 10-18 分钟,inline contextual,12,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
42238cf16d114f8614b871fb,homepage,/,none,https://fermatmind.com/,take_assessment,assessment_landing,/zh/tests/holland-career-interest-test-riasec,zh,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,observed_contextual,霍兰德职业兴趣测试★★★★★想知道什么工作更吸引你吗？看看你的兴趣类型和偏好的工作环境。 开始霍兰德职业兴趣免费测试。60 / 140 题约 8 / 18 分钟,inline contextual,13,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
dcb4d4184138383ba77c68e1,homepage,/,none,https://fermatmind.com/,take_assessment,assessment_landing,/zh/tests/enneagram-personality-test-nine-types,zh,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,observed_contextual,九型人格测试★★★★★你的核心动机是什么？看看压力、关系和成长中的常见反应模式。 开始九型人格免费测试。105 / 144 题约 15 / 40 分钟,inline contextual,14,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
ae82512ff8de4c576fa1edf0,homepage,/,none,https://fermatmind.com/,take_assessment,assessment_landing,/zh/tests/iq-test-intelligence-quotient-assessment,zh,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,observed_contextual,智商测试★★★★★想练习推理能力吗？完成视觉与数字题，获得一份清晰的原始分参考。 开始智商免费测试。30 题约 20 分钟,inline contextual,15,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
a85e45601f58ae5e21874f12,homepage,/,none,https://fermatmind.com/,take_assessment,assessment_landing,/zh/tests/eq-test-emotional-intelligence-assessment,zh,https://fermatmind.com/zh/tests/eq-test-emotional-intelligence-assessment,observed_contextual,情商测试★★★★★想了解情绪和关系能力吗？看看你在理解、表达和协作中的常见模式。 开始情商免费测试。60 题约 10 分钟,inline contextual,16,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
6d682361fcfc6d478820b643,homepage,/,none,https://fermatmind.com/,learn_more,content_page,/zh/foundation,zh,https://fermatmind.com/zh/foundation,observed_contextual,查看公共利益,inline contextual,17,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
0b5d85cea7c5792905832fc2,homepage,/,none,https://fermatmind.com/,learn_more,content_page,/zh/about,zh,https://fermatmind.com/zh/about,observed_contextual,了解团队,inline contextual,18,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
c9bd86c5c3bb367732dc109f,homepage,/,none,https://fermatmind.com/,learn_more,content_page,/zh/method-boundaries,zh,https://fermatmind.com/zh/method-boundaries,observed_contextual,查看方法边界,inline contextual,19,G03_OWNER_OR_STRUCTURAL_ALIGNMENT_PASS,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,APPROVED_FOR_BACKEND_CANDIDATE,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,NONE_CANDIDATE_ONLY_NOT_AUTHORITY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,PASS_GOVERNED_OWNER_OR_STRUCTURAL_NEUTRAL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
e93e9e4b643f06dfd5c4d33a,homepage,/,none,https://fermatmind.com/,learn_more,article_detail,/zh/articles/which-love-script-fits-you-best,zh,https://fermatmind.com/zh/articles/which-love-script-fits-you-best,observed_contextual,爱情三角理论：亲密、激情与承诺如何组成不同关系状态,inline contextual,20,G03_OWNER_ALIGNMENT_NOT_PROVEN,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,HOLD_TARGET_OWNER_UNGOVERNED,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,TARGET_OWNER_NOT_IN_GOVERNED_REGISTRY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,FAIL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
9bd4744aaac2250a112b13ad,homepage,/,none,https://fermatmind.com/,learn_more,article_detail,/zh/articles/how-personality-shapes-attitude-toward-ai,zh,https://fermatmind.com/zh/articles/how-personality-shapes-attitude-toward-ai,observed_contextual,性格为什么会影响你信任 AI？人格特质、AI 焦虑与控制感,inline contextual,21,G03_OWNER_ALIGNMENT_NOT_PROVEN,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,HOLD_TARGET_OWNER_UNGOVERNED,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,TARGET_OWNER_NOT_IN_GOVERNED_REGISTRY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,FAIL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
001309dd17869acd16e107f6,homepage,/,none,https://fermatmind.com/,learn_more,article_detail,/zh/articles/how-16-personality-types-talk-to-an-ai-coach,zh,https://fermatmind.com/zh/articles/how-16-personality-types-talk-to-an-ai-coach,observed_contextual,怎样安全使用 AI 教练？四种使用方式、迎合风险与校准清单,inline contextual,22,G03_OWNER_ALIGNMENT_NOT_PROVEN,G03_governed_candidate_input_not_runtime_authority,backend_sitemap_current_public_corpus_member_not_edge_authority,current_public_candidate_observed,current_public_candidate_observed,indexable_observed_required,same_locale_or_explicit_neutral_global_home,HOLD_TARGET_OWNER_UNGOVERNED,g03-governed-v1,public_topic_edge_click_CONTRACT_ONLY_NOT_DEPLOYED,G03 governed review; #2024 current corpus; A01/P03-P05/R04; Window5 M01 delta,TARGET_OWNER_NOT_IN_GOVERNED_REGISTRY,false,false,PASS_CURRENT_PUBLIC_CANONICAL,PASS_ALLOWLIST,APPROVED_NEUTRAL_GLOBAL_HOME_CROSS_LOCALE,PASS_UNIQUE_NON_SELF,PASS_NONEMPTY_FORMULA_SAFE,FAIL,PASS_PUBLIC_INDEXABLE_NO_PRIVATE_ROUTE,2026-08-10T07:12:00Z
