framework,locale,alias_url,expected_target,http_status,observed_location,target_http_status,single_hop_301,canonical_target,gsc_impressions,sitemap_leak,llms_leak,llms_full_leak,hreflang_or_internal_link_leak,internal_link_count,regression_200,decision,evidence_status,dependency,gsc_clicks_current28,gsc_impressions_current28,gsc_position_current28,gsc_impressions_prev28,gsc_impressions_day90,m01_evidence_status,page_indexing_state
big_five,en,https://fermatmind.com/en/personality/big-five/high-openness,https://fermatmind.com/en/personality/big-five/openness-high,301,https://fermatmind.com/en/personality/big-five/openness-high,200,true,https://fermatmind.com/en/personality/big-five/openness-high,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,https://fermatmind.com/zh/personality/big-five/high-openness,https://fermatmind.com/zh/personality/big-five/openness-high,301,https://fermatmind.com/zh/personality/big-five/openness-high,200,true,https://fermatmind.com/zh/personality/big-five/openness-high,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,en,https://fermatmind.com/en/personality/big-five/low-openness,https://fermatmind.com/en/personality/big-five/openness-low,301,https://fermatmind.com/en/personality/big-five/openness-low,200,true,https://fermatmind.com/en/personality/big-five/openness-low,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,https://fermatmind.com/zh/personality/big-five/low-openness,https://fermatmind.com/zh/personality/big-five/openness-low,301,https://fermatmind.com/zh/personality/big-five/openness-low,200,true,https://fermatmind.com/zh/personality/big-five/openness-low,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,en,https://fermatmind.com/en/personality/big-five/high-conscientiousness,https://fermatmind.com/en/personality/big-five/conscientiousness-high,301,https://fermatmind.com/en/personality/big-five/conscientiousness-high,200,true,https://fermatmind.com/en/personality/big-five/conscientiousness-high,40,false,false,false,false,0,false,KEEP_301_MONITOR_GSC_RESIDUAL,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,0,40,16.225,2,42,VERIFIED_M01_RESIDUAL,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,https://fermatmind.com/zh/personality/big-five/high-conscientiousness,https://fermatmind.com/zh/personality/big-five/conscientiousness-high,301,https://fermatmind.com/zh/personality/big-five/conscientiousness-high,200,true,https://fermatmind.com/zh/personality/big-five/conscientiousness-high,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,en,https://fermatmind.com/en/personality/big-five/low-conscientiousness,https://fermatmind.com/en/personality/big-five/conscientiousness-low,301,https://fermatmind.com/en/personality/big-five/conscientiousness-low,200,true,https://fermatmind.com/en/personality/big-five/conscientiousness-low,2,false,false,false,false,0,false,KEEP_301_MONITOR_GSC_RESIDUAL,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,0,2,8.5,NOT_RETURNED,2,VERIFIED_M01_RESIDUAL,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,https://fermatmind.com/zh/personality/big-five/low-conscientiousness,https://fermatmind.com/zh/personality/big-five/conscientiousness-low,301,https://fermatmind.com/zh/personality/big-five/conscientiousness-low,200,true,https://fermatmind.com/zh/personality/big-five/conscientiousness-low,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,en,https://fermatmind.com/en/personality/big-five/high-extraversion,https://fermatmind.com/en/personality/big-five/extraversion-high,301,https://fermatmind.com/en/personality/big-five/extraversion-high,200,true,https://fermatmind.com/en/personality/big-five/extraversion-high,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
big_five,zh-CN,https://fermatmind.com/zh/personality/big-five/high-extraversion,https://fermatmind.com/zh/personality/big-five/extraversion-high,301,https://fermatmind.com/zh/personality/big-five/extraversion-high,200,true,https://fermatmind.com/zh/personality/big-five/extraversion-high,NOT_RETURNED,false,false,false,false,0,false,KEEP_301_M01_NOT_RETURNED,VERIFIED_RUNTIME,Redirect contract remains authoritative; no alias indexability or content restoration,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
